gid,abbr,name,lat,lon
3185,AL,Brighton,+33.4392273,-086.9453886
3196,AL,Lipscomb,+33.4260538,-086.9260256
3186,AL,Brookside,+33.6382653,-086.8981804
3187,AL,Cardiff,+33.6471883,-086.9305569
3188,AL,Fairfield,+33.4747151,-086.9193392
3189,AL,Fultondale,+33.6176485,-086.8015941
3190,AL,Gardendale,+33.6765865,-086.8098439
3191,AL,Graysville,+33.6582574,-086.9673194
3192,AL,Homewood,+33.4590238,-086.8094140
3193,AL,Hueytown,+33.4215666,-087.0142511
3194,AL,Irondale,+33.5399947,-086.6616771
3409,AL,Napier Field,+31.3148699,-085.4549010
3414,AL,Ariton,+31.5977718,-085.7130614
3195,AL,Kimberly,+33.7758532,-086.7970668
3197,AL,Maytown,+33.5490162,-086.9998723
3201,AL,Mulga,+33.5528914,-086.9732927
3202,AL,North Johns,+33.3680548,-087.1008883
3198,AL,Midfield,+33.4551968,-086.9226332
3214,AL,Atmore,+31.1310868,-087.4592538
3215,AL,Brewton,+31.1091749,-087.0765833
3199,AL,Morris,+33.7467346,-086.8044385
3200,AL,Mountain Brook,+33.4914885,-086.7344699
3216,AL,East Brewton,+31.0914404,-087.0553450
3203,AL,Pleasant Grove,+33.4936067,-086.9782171
3204,AL,Sylvan Springs,+33.5286280,-087.0312059
3205,AL,Tarrant,+33.5964950,-086.7625215
3206,AL,Warrior,+33.8152137,-086.8152729
3224,AL,Coffeeville,+31.7665645,-088.0860494
3207,AL,West Jefferson,+33.6485293,-087.0680004
3208,AL,Center Point,+33.6439031,-086.6845668
3209,AL,Clay,+33.6976338,-086.6076790
3210,AL,Pinson,+33.7032913,-086.6697410
3211,AL,Chatom,+31.4691454,-088.2460188
3212,AL,McIntosh,+31.2649574,-088.0283689
3213,AL,Millry,+31.6247408,-088.3264941
3217,AL,Flomaton,+31.0148156,-087.2560158
3218,AL,Pollard,+31.0238773,-087.1729785
3219,AL,Riverview,+31.0611432,-087.0774367
3220,AL,Abbeville,+31.5642171,-085.2596229
3221,AL,Haleburg,+31.4099758,-085.1380681
3222,AL,Headland,+31.3549740,-085.3570308
3223,AL,Newville,+31.4206040,-085.3366870
3228,AL,Thomasville,+31.9110846,-087.7418483
3229,AL,Andalusia,+31.3094363,-086.4780311
3230,AL,Babbie,+31.3020825,-086.3194368
3231,AL,Carolina,+31.2341499,-086.5210009
3232,AL,Florala,+31.0223756,-086.3184018
3233,AL,Gantt,+31.4107399,-086.4835237
3235,AL,Horn Hill,+31.2381576,-086.3251037
3236,AL,Libertyville,+31.2439796,-086.4601500
3237,AL,Lockhart,+31.0130109,-086.3502729
3238,AL,Onycha,+31.2235427,-086.2770499
3241,AL,River Falls,+31.3523975,-086.5446094
3239,AL,Opp,+31.2843753,-086.2574417
3240,AL,Red Level,+31.4067109,-086.6062170
3255,AL,Magnolia Springs,+30.4030946,-087.7744212
3242,AL,Sanford,+31.2988204,-086.3988588
3243,AL,Bay Minette,+30.8825977,-087.7780197
3244,AL,Daphne,+30.6255448,-087.8959794
3245,AL,Elberta,+30.3790907,-087.5870491
3246,AL,Fairhope,+30.5219132,-087.8823360
3247,AL,Foley,+30.3970092,-087.6642111
3248,AL,Gulf Shores,+30.2734313,-087.7018547
3249,AL,Loxley,+30.6845882,-087.7392128
3250,AL,Orange Beach,+30.2938325,-087.5866808
3257,AL,Haleyville,+34.2338324,-087.6175738
3251,AL,Robertsdale,+30.5571390,-087.7047227
3252,AL,Silverhill,+30.5446436,-087.7492010
3253,AL,Spanish Fort,+30.7227140,-087.8658452
3262,AL,Hamilton,+34.1387101,-087.9708373
3254,AL,Summerdale,+30.4767413,-087.6875613
3256,AL,Perdido Beach,+30.3539026,-087.5057837
3258,AL,Bear Creek,+34.2555856,-087.7125156
3259,AL,Brilliant,+34.0253530,-087.7691448
3271,AL,Pisgah,+34.6843663,-085.8460102
3272,AL,Pleasant Groves,+34.7376193,-086.1976368
3273,AL,Scottsboro,+34.6446410,-086.0482045
3274,AL,Section,+34.5816442,-085.9849418
3260,AL,Guin,+33.9829233,-087.9018040
3261,AL,Hackleburg,+34.2693553,-087.8304018
3263,AL,Twin,+33.9923143,-087.8522949
3264,AL,Attalla,+33.9861893,-086.1210365
3265,AL,Gadsden,+34.0095631,-086.0156426
3266,AL,Hokes Bluff,+33.9896823,-085.8628729
3267,AL,Rainbow City,+33.9287768,-086.0842282
3268,AL,Reece City,+34.0773065,-086.0344611
3269,AL,Ridgeville,+34.0569394,-086.1028738
3280,AL,Rockford,+32.8968659,-086.2083447
3270,AL,Walnut Grove,+34.0645952,-086.2871700
3275,AL,Skyline,+34.7985241,-086.1224297
3281,AL,Cherokee,+34.7577002,-087.9655891
3282,AL,Leighton,+34.6986249,-087.5291155
3283,AL,Littleville,+34.5951318,-087.6707387
3276,AL,Stevenson,+34.8767966,-085.8143500
3277,AL,Woodville,+34.6295670,-086.2834694
3278,AL,Goodwater,+33.0606599,-086.0524616
3279,AL,Kellyton,+32.9791885,-086.0346082
3284,AL,Muscle Shoals,+34.7426570,-087.6337673
3285,AL,Sheffield,+34.7554939,-087.7012648
3286,AL,Tuscumbia,+34.7186863,-087.7026028
3297,AL,Vance,+33.1739923,-087.2266271
3298,AL,Woodstock,+33.2173205,-087.1484126
3287,AL,Bridgeport,+34.9507112,-085.7235638
3288,AL,Dutton,+34.6061524,-085.9118498
3289,AL,Hollywood,+34.7172788,-085.9655793
3290,AL,Hytop,+34.9064017,-086.0852580
3313,AL,Silas,+31.7678022,-088.3259230
3291,AL,Langston,+34.5449124,-086.0930098
3292,AL,Paint Rock,+34.6609335,-086.3339515
3293,AL,Beaverton,+33.9354112,-088.0217777
3294,AL,Detroit,+34.0273793,-088.1678309
3295,AL,Kennedy,+33.5808905,-087.9861786
3296,AL,Millport,+33.5559349,-088.0823817
3299,AL,Brent,+32.9448933,-087.1720877
3304,AL,Centre,+34.1553626,-085.6688419
3300,AL,Centreville,+32.9587983,-087.1323047
3301,AL,West Blocton,+33.1186423,-087.1244369
3302,AL,Piedmont,+33.9260352,-085.6154423
3303,AL,Cedar Bluff,+34.2214223,-085.5885654
3305,AL,Collinsville,+34.2628908,-085.8678987
3306,AL,Gaylesville,+34.2681028,-085.5584677
3309,AL,Gilbertown,+31.8757906,-088.3194889
3310,AL,Lisman,+32.1717293,-088.2840920
3311,AL,Needham,+31.9870003,-088.3365630
3307,AL,Leesburg,+34.1787778,-085.7776549
3308,AL,Butler,+32.0951128,-088.2139697
3315,AL,Sand Rock,+34.2301996,-085.7715608
3316,AL,Sulligent,+33.8911892,-088.1266332
3328,AL,Fyffe,+34.4496152,-085.9049690
3317,AL,Vernon,+33.7588593,-088.1143792
3318,AL,Lakeview,+34.3916290,-085.9757038
3319,AL,Mentone,+34.5670568,-085.5836902
3320,AL,Pine Ridge,+34.4479496,-085.7840182
3329,AL,Geraldine,+34.3592644,-086.0030037
3321,AL,Powell,+34.5325338,-085.8978791
3326,AL,Crossville,+34.2854860,-085.9987562
3327,AL,Fort Payne,+34.4573293,-085.6894469
3333,AL,Arab,+34.3303280,-086.5007711
3322,AL,Rainsville,+34.4944423,-085.8365484
3323,AL,Shiloh,+34.4637625,-085.8779937
3343,AL,West Point,+34.2387506,-086.9640333
3324,AL,Sylvania,+34.5620432,-085.8047205
3330,AL,Hammondville,+34.5662636,-085.6402524
3331,AL,Henagar,+34.6306405,-085.7309183
3332,AL,Ider,+34.7021610,-085.6690418
3334,AL,Baileyton,+34.2608584,-086.6087877
3335,AL,Colony,+33.9411828,-086.9018642
3336,AL,Cullman,+34.1793372,-086.8407932
3346,AL,Wedowee,+33.3080042,-085.4865001
3337,AL,Dodge City,+34.0454139,-086.8826699
3338,AL,Fairview,+34.2490958,-086.6879157
3347,AL,Woodland,+33.3756267,-085.3974394
3339,AL,Good Hope,+34.1098350,-086.8651954
3359,AL,Hartselle,+34.4403783,-086.9402899
3360,AL,Priceville,+34.5244834,-086.8816760
3366,AL,Linden,+32.3012658,-087.7925424
3340,AL,Hanceville,+34.0640098,-086.7644356
3367,AL,Myrtlewood,+32.2520834,-087.9492606
3341,AL,Holly Pond,+34.1671865,-086.6117992
3342,AL,South Vinemont,+34.2361772,-086.8663907
3344,AL,Roanoke,+33.1453048,-085.3695264
3345,AL,Wadley,+33.1234004,-085.5685919
3368,AL,Providence,+32.3423864,-087.7761150
3348,AL,Ashland,+33.2698922,-085.8337064
3349,AL,Lineville,+33.3128321,-085.7522780
3350,AL,Edwardsville,+33.8837398,-085.4141243
3351,AL,Fruithurst,+33.7295395,-085.4312488
3352,AL,Heflin,+33.6473999,-085.5693387
3353,AL,Ranburne,+33.5258526,-085.3390127
3354,AL,Montgomery,+32.3471738,-086.2661144
3355,AL,Pike Road,+32.3118869,-086.0330069
3356,AL,Decatur,+34.5730388,-086.9916840
3357,AL,Eva,+34.3283927,-086.7644842
3358,AL,Falkville,+34.3770191,-086.9095474
3361,AL,Somerville,+34.4669921,-086.7960372
3362,AL,Trinity,+34.5972631,-087.0838058
3363,AL,Dayton,+32.3509575,-087.6415726
3364,AL,Demopolis,+32.4994348,-087.8250062
3365,AL,Faunsdale,+32.4576144,-087.5937886
3379,AL,Livingston,+32.5955487,-088.1869293
3380,AL,York,+32.5006092,-088.2914009
3384,AL,Pine Hill,+31.9858837,-087.5875157
3385,AL,Yellow Bluff,+31.9621390,-087.4807197
3386,AL,Georgiana,+31.6391342,-086.7467620
3390,AL,Fayette,+33.6942153,-087.8311690
3387,AL,Greenville,+31.8430743,-086.6369280
3388,AL,Belk,+33.6516467,-087.9286090
3389,AL,Berry,+33.6667018,-087.6093110
3391,AL,Glen Allen,+33.8921075,-087.7326820
3396,AL,Coosada,+32.4953941,-086.3265431
3397,AL,Deatsville,+32.5890515,-086.3895937
3404,AL,Maplesville,+32.7882823,-086.8766504
3398,AL,Eclectic,+32.6401526,-086.0410929
3399,AL,Elmore,+32.5443375,-086.3364463
3400,AL,Wetumpka,+32.5391382,-086.2048573
3401,AL,Calera,+33.1209466,-086.7446360
3402,AL,Clanton,+32.8417040,-086.6230083
3405,AL,Thorsby,+32.9172913,-086.7184819
3403,AL,Jemison,+32.9707054,-086.7330701
3407,AL,Level Plains,+31.3070879,-085.7687540
3408,AL,Midland City,+31.3156019,-085.4935725
3410,AL,Newton,+31.3412288,-085.5883068
3411,AL,Ozark,+31.4516146,-085.6450347
3412,AL,Pinckard,+31.3191542,-085.5363966
3413,AL,Enterprise,+31.3284760,-085.8443228
3415,AL,Clayhatchee,+31.2369250,-085.7214778
3416,AL,Daleville,+31.2913970,-085.7114176
3417,AL,Anderson,+34.9156749,-087.2742737
3418,AL,Florence,+34.8303491,-087.6660964
3421,AL,Rogersville,+34.8280331,-087.2832661
3419,AL,Killen,+34.8609537,-087.5293458
3420,AL,Lexington,+34.9593505,-087.3728296
3422,AL,St. Florian,+34.8669801,-087.6235353
3423,AL,Waterloo,+34.9171991,-088.0643726
3424,AL,Albertville,+34.2631303,-086.2106600
3425,AL,Boaz,+34.1990204,-086.1551515
3426,AL,Douglas,+34.1682576,-086.3233857
3427,AL,Grant,+34.5163348,-086.2584975
3428,AL,Guntersville,+34.3688485,-086.2523225
3429,AL,Sardis City,+34.1724125,-086.1191040
3430,AL,Union Grove,+34.4061718,-086.4516673
3433,AL,Moulton,+34.4883021,-087.2827066
3431,AL,Courtland,+34.6699703,-087.3276274
3432,AL,Hillsboro,+34.6425858,-087.1784894
3434,AL,North Courtland,+34.6803491,-087.3062873
3437,AL,Dozier,+31.5000940,-086.3695684
3438,AL,Glenwood,+31.6712662,-086.1736865
3439,AL,Luverne,+31.7189412,-086.2690815
3440,AL,Petrey,+31.8521599,-086.2040072
3441,AL,Rutledge,+31.7240719,-086.3020085
3442,AL,Five Points,+33.0173114,-085.3515920
3443,AL,La Fayette,+32.8994267,-085.4007947
3444,AL,Lanett,+32.8578713,-085.2077389
3445,AL,Valley,+32.8084876,-085.1770559
3450,AL,Gordonville,+32.1557110,-086.7155880
3451,AL,Hayneville,+32.1825948,-086.5785879
3452,AL,Lowndesboro,+32.2764216,-086.6108477
3506,AL,Pickensville,+33.2357825,-088.2894432
3453,AL,Mosses,+32.1888242,-086.6791899
3454,AL,White Hall,+32.2995440,-086.7153663
3455,AL,Alexander City,+32.9272402,-085.9371220
3457,AL,Dadeville,+32.8261139,-085.7762009
3458,AL,Daviston,+33.0568385,-085.6343285
3459,AL,Goldville,+33.0848669,-085.7779821
3460,AL,Jacksons' Gap,+32.8840189,-085.8150462
3461,AL,New Site,+33.0280860,-085.7814292
3462,AL,Tallassee,+32.5351316,-085.8921079
3463,AL,Oxford,+33.5976014,-085.8711709
3464,AL,Childersburg,+33.2919343,-086.3406640
3465,AL,Bon Air,+33.2593704,-086.3271475
3466,AL,Lincoln,+33.6221756,-086.0706365
3507,AL,Reform,+33.3782138,-088.0172973
3467,AL,Oak Grove,+33.1903592,-086.3037273
3447,AL,Cusseta,+32.7876544,-085.3057478
3468,AL,Sylacauga,+33.1775853,-086.2601047
3469,AL,Talladega,+33.4305391,-086.0982505
3472,AL,Munford,+33.5290588,-085.9525427
3473,AL,Brookwood,+33.2395684,-087.3285326
3488,AL,Eutaw,+32.8462465,-087.9003315
3474,AL,Coaling,+33.1699038,-087.3498890
3475,AL,Coker,+33.2437199,-087.6811970
3477,AL,Moundville,+32.9963682,-087.6275802
3478,AL,Northport,+33.2576930,-087.5964040
3481,AL,Greensboro,+32.7009680,-087.5937002
3482,AL,Newbern,+32.5907995,-087.5357649
3483,AL,Birmingham,+33.5274441,-086.7990470
3484,AL,Helena,+33.2856347,-086.8744876
3485,AL,Hoover,+33.3769487,-086.8055789
3486,AL,Vestavia Hills,+33.4624959,-086.7395079
3487,AL,Boligee,+32.7680996,-088.0285794
3489,AL,Forkland,+32.6474351,-087.8674355
3499,AL,Wilton,+33.0815649,-086.8796555
3500,AL,Aliceville,+33.1237437,-088.1594447
3501,AL,Carrollton,+33.2619036,-088.0950711
3502,AL,Ethelsville,+33.4140664,-088.2160933
3509,AL,Gurley,+34.7024708,-086.3743295
3510,AL,New Hope,+34.5379724,-086.4123718
3511,AL,Owens Cross Roads,+34.5854576,-086.4550271
3512,AL,Triana,+34.5923182,-086.7428170
3513,AL,Banks,+31.8132647,-085.8364346
3514,AL,Brundidge,+31.7176386,-085.8175502
3515,AL,Goshen,+31.7200150,-086.1232453
3516,AL,Troy,+31.8020661,-085.9649125
3517,AL,Ladonia,+32.4585696,-085.0960590
3518,AL,Grand Bay,+30.4720820,-088.3444009
3526,AL,Belle Fontaine,+30.4922439,-088.1063140
3519,AL,Theodore,+30.5386857,-088.1875733
3520,AL,Tillmans Corner,+30.5815333,-088.2127795
3521,AL,Axis,+30.9225620,-088.0218515
3524,AL,Chunchula,+30.9271956,-088.2081933
3538,AL,Eunola,+31.0316587,-085.8383746
3539,AL,Smoke Rise,+33.8799418,-086.8246833
3540,AL,Fitzpatrick,+32.2103731,-085.8736989
3525,AL,Gulfcrest,+30.9910486,-088.2419206
3527,AL,Belgreen,+34.4746790,-087.8617034
3528,AL,Spruce Pine,+34.3928704,-087.7295968
3529,AL,Peterman,+31.5836687,-087.2630424
3530,AL,Megargel,+31.3781413,-087.4306492
3531,AL,Uriah,+31.3073653,-087.4992133
3532,AL,Alexandria,+33.7651749,-085.8795962
3533,AL,Saks,+33.7114011,-085.8536983
3534,AL,West End-Cobb Town,+33.6514528,-085.8765283
3535,AL,White Plains,+33.7593117,-085.6884699
3536,AL,Choccolocco,+33.6743458,-085.7025743
3543,AL,Rock Creek,+33.4772270,-087.0812493
3544,AL,Concord,+33.4619312,-087.0405774
3537,AL,Nances Creek,+33.8546505,-085.6847279
3545,AL,Edgewater,+33.5300993,-086.9527897
3546,AL,Forestdale,+33.5740611,-086.8999001
3541,AL,Marbury,+32.6840591,-086.4761407
3542,AL,Pine Level,+32.5795418,-086.4543183
3547,AL,Grayson Valley,+33.6470372,-086.6412814
3548,AL,McDonald Chapel,+33.5185759,-086.9384621
3549,AL,Minor,+33.5389495,-086.9402606
3550,AL,Mount Olive,+33.6774744,-086.8725958
3551,AL,Leroy,+31.4949373,-087.9727815
3552,AL,Fruitdale,+31.3434523,-088.4117934
3553,AL,Malcolm,+31.1986970,-088.0010648
3554,AL,Hobson,+31.4887252,-088.1509283
3555,AL,Calvert,+31.1544718,-088.0104596
3556,AL,Deer Park,+31.2183694,-088.3280229
3557,AL,Vinegar Bend,+31.2590932,-088.3672636
3558,AL,Fairford,+31.1780024,-088.0727840
3559,AL,St. Stephens,+31.5711113,-088.0528335
3560,AL,Tibbie,+31.3704706,-088.2438605
3562,AL,Whatley,+31.6463431,-087.7108364
3561,AL,Sims Chapel,+31.2492546,-088.1429707
3563,AL,Carlton,+31.3485713,-087.8356660
3584,AL,Spring Garden,+33.9729652,-085.5557564
3564,AL,Rockville,+31.4057760,-087.8442122
3565,AL,Point Clear,+30.4946953,-087.9099655
3566,AL,Ballplay,+34.0217211,-085.7993576
3585,AL,Joppa,+34.2993586,-086.5498995
3567,AL,Bristow Cove,+34.1092160,-086.2409934
3568,AL,Carlisle-Rockledge,+34.1144505,-086.1240725
3569,AL,Egypt,+34.0759307,-086.1650508
3570,AL,Gallant,+34.0013184,-086.2301789
3571,AL,Whitesboro,+34.1690042,-086.0584995
3572,AL,Ivalee,+34.0372004,-086.1471753
3573,AL,Lookout Mountain,+34.1159156,-085.9654638
3574,AL,New Union,+34.1336820,-086.2280023
3575,AL,Tidmore Bend,+34.0324902,-085.9253186
3576,AL,Coats Bend,+34.0774255,-085.8741845
3577,AL,Weogufka,+33.0322348,-086.3237749
3578,AL,Stewartville,+33.0755319,-086.2606928
3579,AL,Ray,+32.8804186,-086.0339655
3580,AL,Mount Olive,+33.0784737,-086.1332913
3581,AL,Hissop,+32.8697729,-086.1236215
3582,AL,Cullomburg,+31.7130610,-088.2917744
3591,AL,Hollins,+33.1217571,-086.1269672
3592,AL,Millerville,+33.1914581,-085.9298280
3583,AL,Broomtown,+34.3657277,-085.5321123
3586,AL,East Point,+34.1910231,-086.7917854
3594,AL,Nanafalia,+32.1113928,-087.9957573
3587,AL,Rock Mills,+33.1599402,-085.2810698
3588,AL,Morrison Crossroads,+33.4179963,-085.4882845
3589,AL,Graham,+33.4551913,-085.3230847
3590,AL,Delta,+33.4405242,-085.6759051
3593,AL,Hollis Crossroads,+33.5313328,-085.6528615
3595,AL,Putnam,+32.0180840,-088.0330575
3596,AL,Selmont-West Selmont,+32.3774653,-087.0071932
3597,AL,Bellamy,+32.4636582,-088.1314811
3598,AL,Panola,+32.9468186,-088.2622645
3599,AL,Boykin,+32.0683752,-087.2943433
3600,AL,Catherine,+32.1861704,-087.4699781
3601,AL,Blue Ridge,+32.4964401,-086.1811788
3602,AL,Emerald Mountain,+32.4477298,-086.0941184
3603,AL,Redland,+32.4814263,-086.1437588
3604,AL,Holtville,+32.6302990,-086.3280044
3605,AL,Fort Rucker,+31.3425758,-085.7160719
3606,AL,Underwood-Petersville,+34.8761124,-087.6981572
3607,AL,Hatton,+34.5606707,-087.4138348
3611,AL,Standing Rock,+33.0856897,-085.2398494
3612,AL,Penton,+33.0098324,-085.4748240
3608,AL,Huguley,+32.8429810,-085.2393646
3613,AL,Reeltown,+32.5742107,-085.8195624
3614,AL,Our Town,+32.8422113,-085.9670347
3615,AL,Hackneyville,+33.0532897,-085.9344501
3609,AL,Abanda,+33.0916268,-085.5270288
3610,AL,Fredonia,+32.9735652,-085.3029379
3616,AL,Mignon,+33.1865796,-086.2568859
3617,AL,Fayetteville,+33.1680970,-086.4427744
3618,AL,Holt,+33.2297452,-087.4828945
3619,AL,Meadowbrook,+33.3952345,-086.7043734
3623,AL,Brantleyville,+33.2193035,-086.8825215
3624,AL,Highland Lakes,+33.3976107,-086.6479203
3625,AL,Brook Highland,+33.4422305,-086.6866023
3626,AL,Vandiver,+33.4588560,-086.5292216
3627,AL,Dunnavant,+33.5086734,-086.5298435
3628,AL,Shoal Creek,+33.4307625,-086.6109248
3629,AL,Harvest,+34.8549941,-086.7586477
3630,AL,Hazel Green,+34.9236557,-086.5673916
3631,AL,Meridianville,+34.8749133,-086.5805586
3632,AL,Moores Mill,+34.8521431,-086.5203798
3633,AL,New Market,+34.8923348,-086.4258175
3634,AL,Redstone Arsenal,+34.6877633,-086.6612675
3138,AL,Sipsey,+33.8221186,-087.0829179
3448,AL,Benton,+32.3079306,-086.8175456
4150,AR,Russellville,+35.2763277,-093.1387429
3860,AR,Jerome,+33.3979145,-091.4704060
9911,AR,Marshall,+35.9073132,-092.6473551
4015,AR,Cedarville,+35.5831551,-094.3620060
9989,AR,Powhatan,+36.0847217,-091.1207341
4016,AR,Chester,+35.6776668,-094.1774683
9948,AR,Bellefonte,+36.1997379,-093.0478802
4022,AR,Rudy,+35.5275489,-094.2703435
9998,AR,Fifty-Six,+35.9635094,-092.2333880
4023,AR,Van Buren,+35.4465424,-094.3530102
10000,AR,Bull Shoals,+36.3735599,-092.5915106
4018,AR,Kibler,+35.4266534,-094.2367043
9999,AR,Mountain View,+35.8682964,-092.1020188
4019,AR,Fisher,+35.4913019,-090.9726214
9882,AR,Swifton,+35.8243195,-091.1296886
4020,AR,Mountainburg,+35.6360048,-094.1680829
10001,AR,Flippin,+36.2774484,-092.5927342
4024,AR,Magness,+35.7032459,-091.4823513
10003,AR,Summit,+36.2531634,-092.6856423
4021,AR,Mulberry,+35.5085166,-094.0747539
10002,AR,Pyatt,+36.2496800,-092.8409227
4025,AR,Harrisburg,+35.5622761,-090.7213407
9949,AR,Blytheville,+35.9326041,-089.9050037
4026,AR,Lepanto,+35.6081008,-090.3333358
9886,AR,Lafe,+36.2091812,-090.5043764
4027,AR,Marked Tree,+35.5278165,-090.4267946
9896,AR,Greenland,+36.0046982,-094.1848007
4029,AR,Tyronza,+35.4872765,-090.3564102
29402,AR,Tuckerman,+35.7249770,-091.2016096
4030,AR,Waldenburg,+35.5652502,-090.9345833
9877,AR,Berryville,+36.3713740,-093.5704727
4028,AR,Trumann,+35.6763671,-090.5229653
9898,AR,Lincoln,+35.9488343,-094.4174683
4031,AR,Weiner,+35.6197642,-090.9054688
9873,AR,Pocahontas,+36.2635705,-090.9702311
4032,AR,Newark,+35.7084050,-091.4433917
9959,AR,Diamond City,+36.4584206,-092.9127498
4033,AR,Oil Trough,+35.6294152,-091.4610732
9909,AR,Gilbert,+35.9905350,-092.7172379
4034,AR,Pleasant Plains,+35.5537676,-091.6283123
9871,AR,Maynard,+36.4222763,-090.9025489
4036,AR,Bigelow,+34.9981631,-092.6311070
9870,AR,Biggers,+36.3314727,-090.8058672
4037,AR,Casa,+35.0248704,-093.0448510
9872,AR,O'Kean,+36.1716865,-090.8182856
4038,AR,Fourche,+34.9931281,-092.6189440
9884,AR,Western Grove,+36.1011968,-092.9546760
4039,AR,Houston,+35.0349523,-092.6945913
9878,AR,Blue Eye,+36.4964488,-093.3973522
4040,AR,Perry,+35.0447547,-092.7934510
9880,AR,Green Forest,+36.3343888,-093.4279688
4041,AR,Perryville,+35.0122210,-092.8028480
9879,AR,Eureka Springs,+36.4107738,-093.7449037
4042,AR,Clarksville,+35.4539181,-093.4815577
9902,AR,Calico Rock,+36.1220206,-092.1252849
4043,AR,Barling,+35.3302530,-094.2864232
9881,AR,Oak Grove,+36.4637498,-093.4303213
4044,AR,Coal Hill,+35.4369245,-093.6664413
9892,AR,Elkins,+36.0159155,-094.0186155
3861,AR,Monticello,+33.6247683,-091.7937121
9883,AR,Jasper,+36.0105004,-093.1854693
4045,AR,Hartman,+35.4371465,-093.6223945
9888,AR,Oak Grove Heights,+36.1266195,-090.5042074
4046,AR,Knoxville,+35.3775651,-093.3617656
9885,AR,Delaplaine,+36.2305057,-090.7257161
4048,AR,Bonanza,+35.2318755,-094.4161968
9891,AR,Springdale,+36.1865491,-094.1530400
4049,AR,Central City,+35.3363805,-094.2380410
9887,AR,Marmaduke,+36.1894386,-090.3856943
4050,AR,Fort Smith,+35.3492757,-094.3708830
9890,AR,Elm Springs,+36.2026829,-094.2180770
4051,AR,Greenwood,+35.2113886,-094.2380070
9889,AR,Paragould,+36.0556512,-090.5147188
4047,AR,Lamar,+35.4444355,-093.3948874
9910,AR,Leslie,+35.8295078,-092.5559609
4052,AR,Hackett,+35.1878321,-094.4115320
9893,AR,Farmington,+36.0365815,-094.2524659
4055,AR,Lavaca,+35.3302576,-094.1828622
9914,AR,Cushman,+35.8652761,-091.7791887
4057,AR,Crossett,+33.1288533,-091.9634937
9950,AR,Burdette,+35.8191053,-089.9357448
4058,AR,Fountain Hill,+33.3576524,-091.8510964
9894,AR,Fayetteville,+36.0714753,-094.1651454
4059,AR,Hamburg,+33.2248280,-091.7973749
9895,AR,Goshen,+36.1024577,-094.0015793
4060,AR,Montrose,+33.2985454,-091.4968669
9897,AR,Johnson,+36.1253555,-094.1739152
4061,AR,Parkdale,+33.1211681,-091.5464713
9899,AR,Prairie Grove,+35.9860810,-094.3033937
4001,AR,McNab,+33.6614141,-093.8317932
9900,AR,Tontitown,+36.1683933,-094.2419481
4062,AR,Portland,+33.2377652,-091.5111296
9901,AR,West Fork,+35.9349240,-094.1811100
4063,AR,Wilmot,+33.0605835,-091.5739993
9912,AR,Pindall,+36.0638098,-092.8618496
4064,AR,Hampton,+33.5362385,-092.4660230
9903,AR,Franklin,+36.1765623,-091.7806380
4065,AR,Harrell,+33.5101230,-092.4010723
9958,AR,Bergman,+36.3127860,-093.0112211
4066,AR,Thornton,+33.7748762,-092.4876512
9915,AR,Moorefield,+35.7671708,-091.5707059
4067,AR,Tinsman,+33.6291629,-092.3533326
9904,AR,Guion,+35.9271035,-091.9385129
4071,AR,Joiner,+35.5058998,-090.1500877
9925,AR,Gentry,+36.2585494,-094.4904636
4072,AR,Keiser,+35.6740010,-090.0955444
9951,AR,Dell,+35.8591385,-090.0262675
4073,AR,Emerson,+33.0972837,-093.1958796
9905,AR,Melbourne,+36.0609789,-091.9021071
4074,AR,Marie,+35.6131877,-090.0834815
9907,AR,Oxford,+36.2090515,-091.9193702
4076,AR,McNeil,+33.3482480,-093.2085301
